id,name,name_en,name_cn,x_pos,y_pos,address,parking_count
ST0743,송강동네거리 송강마을아파트 방면,송강동네거리 송강마을아파트 방면,송강동네거리 송강마을아파트 방면,36.434118,127.388543,송강동 171-2,0
ST0744,봉산휴먼시아2단지아파트 입구 건너편,봉산휴먼시아2단지아파트 입구 건너편,봉산휴먼시아2단지아파트 입구 건너편,36.438054,127.386075,봉산동 197-1,0
ST0745,봉산LH3단지아파트 입구,봉산LH3단지아파트 입구,봉산LH3단지아파트 입구,36.438787,127.387076,봉산동 303-3,0
ST0746,봉산동 하늘바람휴먼시아아파트 111동 입구,봉산동 하늘바람휴먼시아아파트 111동 입구,봉산동 하늘바람휴먼시아아파트 111동 입구,36.438095,127.382002,봉산동 295,0
ST0747,송강프라자 대각선 건너편,송강프라자 대각선 건너편,송강프라자 대각선 건너편,36.435850,127.387021,봉산동 208-10,1
ST0748,복수남로 사정교 방면 네거리,복수남로 사정교 방면 네거리,복수남로 사정교 방면 네거리,36.298085,127.378904,복수동 649,0
ST0749,제일프라자,제일프라자,제일프라자,36.337720,127.409341,중촌동 16-10,2
ST0750,반석마을5단지아파트 503동 정류장,반석마을5단지아파트 503동 정류장,반석마을5단지아파트 503동 정류장,36.390918,127.311813,반석동 622,0
ST0751,노은3지구 꿈에그린 201동(230),노은3지구 꿈에그린 201동(230),노은3지구 꿈에그린 201동(230),36.388164,127.303215,지족동 1093,0
ST0752,반석더샵 입구 건너편,반석더샵 입구 건너편,반석더샵 입구 건너편,36.390080,127.305113,반석동 335-5,0
ST0753,반석마을1단지호반리젠시빌 102동,반석마을1단지호반리젠시빌 102동,반석마을1단지호반리젠시빌 102동,36.387894,127.310805,지족동 977,1
ST0754,송림네거리(한국침례신학대학교 방면),송림네거리(한국침례신학대학교 방면),송림네거리(한국침례신학대학교 방면),36.387409,127.322346,하기동 591,0
ST0755,송림마을3단지이노스빌아파트 304동,송림마을3단지이노스빌아파트 304동,송림마을3단지이노스빌아파트 304동,36.390068,127.323367,하기동 513,0
ST0756,송림마을5단지 509동,송림마을5단지 509동,송림마을5단지 509동,36.388941,127.329853,하기동 545,0
ST0757,하기동 윗텃골어린이공원,하기동 윗텃골어린이공원,하기동 윗텃골어린이공원,36.388975,127.331087,하기동 509,0
ST0758,대전송림초등학교,대전송림초등학교,대전송림초등학교,36.388070,127.331651,하기동 549-7,0
ST0759,신성동 KT&G중앙연구원,신성동 KT&G중앙연구원,신성동 KT&G중앙연구원,36.384139,127.347140,신성동 301,0
ST0760,한국화학연구원 입구,한국화학연구원 입구,한국화학연구원 입구,36.385444,127.358803,장동 86-1,1
ST0761,LG생활건강 기술연구원 입구,LG생활건강 기술연구원 입구,LG생활건강 기술연구원 입구,36.384860,127.362126,장동 84,0
ST0763,어은동 한빛아파트(126동),어은동 한빛아파트(126동),어은동 한빛아파트(126동),36.363151,127.352945,궁동 1-34,0
ST0764,어은치안센터 입구,어은치안센터 입구,어은치안센터 입구,36.360821,127.354303,어은동 106-3,3
ST0765,충남대학교(온천교 방면),충남대학교(온천교 방면),충남대학교(온천교 방면),36.360638,127.343790,궁동 480-6,1
ST0766,봉명동 스카이뷰로드오피스텔 건너편,봉명동 스카이뷰로드오피스텔 건너편,봉명동 스카이뷰로드오피스텔 건너편,36.357527,127.343184,봉명동 617-1,0
ST0768,유성온천역 7번출구,유성온천역 7번출구,유성온천역 7번출구,36.353959,127.341847,봉명동 551-11,0
ST0769,유성온천역 8번출구,유성온천역 8번출구,유성온천역 8번출구,36.353713,127.342027,봉명동 551-11,0
ST0770,유성온천역 2번출구,유성온천역 2번출구,유성온천역 2번출구,36.352878,127.341558,봉명동 1016-1,0
ST0771,유성온천역 4번출구,유성온천역 4번출구,유성온천역 4번출구,36.353637,127.341173,봉명동 553-2,0
ST0772,진터네거리(도안4블럭 방면),진터네거리(도안4블럭 방면),진터네거리(도안4블럭 방면),36.348213,127.339896,상대동 467-5,1
ST0773,휴먼시아4단지(트리풀시티9단지 방면) 정류장,휴먼시아4단지(트리풀시티9단지 방면) 정류장,휴먼시아4단지(트리풀시티9단지 방면) 정류장,36.346906,127.339981,상대동 467-9,1
ST0774,목원대(동서대로) 네거리,목원대(동서대로) 네거리,목원대(동서대로) 네거리,36.331895,127.338308,도안동 849,1
ST0775,도안동 하나은행,도안동 하나은행,도안동 하나은행,36.331951,127.340030,도안동 854,0
ST0776,도안동 어울림하트아파트 1209동,도안동 어울림하트아파트 1209동,도안동 어울림하트아파트 1209동,36.334378,127.340329,도안동 552-8,0
ST0777,도안휴먼시아10단지아파트 상가동,도안휴먼시아10단지아파트 상가동,도안휴먼시아10단지아파트 상가동,36.338962,127.341983,원신흥동 495,0
ST0778,도안휴먼시아10단지아파트 1001동,도안휴먼시아10단지아파트 1001동,도안휴먼시아10단지아파트 1001동,36.338380,127.340334,원신흥동 494-2,0
ST0779,도안아이파크(대전에너지사업단 방면) 정류장,도안아이파크(대전에너지사업단 방면) 정류장,도안아이파크(대전에너지사업단 방면) 정류장,36.324228,127.345374,도안동 1118,0
ST0780,대전도안아이파크아파트 1505동,대전도안아이파크아파트 1505동,대전도안아이파크아파트 1505동,36.323425,127.347489,도안동 1092,0
ST0781,도안초등학교(도안수목토아파트 114동)(202),도안초등학교(도안수목토아파트 114동)(202),도안초등학교(도안수목토아파트 114동)(202),36.320591,127.344082,도안동 1364,0
ST0782,도안수목토아파트 114동 건너편,도안수목토아파트 114동 건너편,도안수목토아파트 114동 건너편,36.320933,127.343572,도안동 1241,0
ST0783,도안숲소공원,도안숲소공원,도안숲소공원,36.319178,127.342418,도안동 1354,0
ST0784,도안 계룡리슈빌 1703동 건너편,도안 계룡리슈빌 1703동 건너편,도안 계룡리슈빌 1703동 건너편,36.315809,127.345318,도안동 1307,0
ST0785,도안 계룡리슈빌 1704동,도안 계룡리슈빌 1704동,도안 계룡리슈빌 1704동,36.316899,127.345549,도안동 1368,0
ST0786,도안 호반베르디움 101동(146),도안 호반베르디움 101동(146),도안 호반베르디움 101동(146),36.311851,127.346831,도안동 1373,0
ST0787,도안동 나비어린이공원,도안동 나비어린이공원,도안동 나비어린이공원,36.315173,127.350166,도안동 1401,0
ST0788,도안린풀하우스18단지아파트 1806동,도안린풀하우스18단지아파트 1806동,도안린풀하우스18단지아파트 1806동,36.312225,127.349946,도안동 1564,2
ST0789,도안동 윗용소어린이공원 입구,도안동 윗용소어린이공원 입구,도안동 윗용소어린이공원 입구,36.308151,127.349886,가수원동 878,1
ST0790,가수원파출소(린풀하우스 방면) 정류장(34870),가수원파출소(린풀하우스 방면) 정류장(34870),가수원파출소(린풀하우스 방면) 정류장(34870),36.307064,127.352735,가수원동 1262,0
ST0791,가수원동 용소수변공원,가수원동 용소수변공원,가수원동 용소수변공원,36.311640,127.352399,가수원동 1804,1
ST0792,가수원동 미나리어린이공원 뒤편,가수원동 미나리어린이공원 뒤편,가수원동 미나리어린이공원 뒤편,36.308348,127.354316,가수원동 1211,0
ST0793,가수원동 은아아파트 302동,가수원동 은아아파트 302동,가수원동 은아아파트 302동,36.304175,127.350162,가수원동 762,0
ST0794,가수원동 771-2,가수원동 771-2,가수원동 771-2,36.301959,127.354341,가수원동 771-2,0
ST0795,가수원동 480-1,가수원동 480-1,가수원동 480-1,36.304026,127.353863,가수원동 480-1,0
ST0796,가수원연립주택 정류장,가수원연립주택 정류장,가수원연립주택 정류장,36.303592,127.347181,가수원동 656-50,0
ST0797,용소1교 좌안,용소1교 좌안,용소1교 좌안,36.306200,127.348531,도안동 1607,1
ST0798,느리울마을12단지주공아파트 서측 입구,느리울마을12단지주공아파트 서측 입구,느리울마을12단지주공아파트 서측 입구,36.298059,127.340837,관저동 1402,0
ST0799,느리울12단지(느리울13단지 방면) 정류장(33580) 뒤편,느리울12단지(느리울13단지 방면) 정류장(33580) 뒤편,느리울12단지(느리울13단지 방면) 정류장(33580) 뒤편,36.298596,127.340368,관저동 1350,0
ST0800,느리울마을13단지주공아파트 1304동,느리울마을13단지주공아파트 1304동,느리울마을13단지주공아파트 1304동,36.297310,127.343899,관저동 1394,0
ST0801,관저어반힐스아파트 501동,관저어반힐스아파트 501동,관저어반힐스아파트 501동,36.295775,127.343984,관저동 1603,0
ST0802,관저LH천년나무1단지아파트 정문 입구,관저LH천년나무1단지아파트 정문 입구,관저LH천년나무1단지아파트 정문 입구,36.293739,127.343608,관저동 1602,0
ST0803,관저어반힐스아파트 503동,관저어반힐스아파트 503동,관저어반힐스아파트 503동,36.293896,127.343269,관저동 1598,0
ST0804,다온숲3단지아파트 312동 건너편,다온숲3단지아파트 312동 건너편,다온숲3단지아파트 312동 건너편,36.293727,127.340468,관저동 1594,0
ST0805,관저예미지명가의풍경아파트 112동 건너편,관저예미지명가의풍경아파트 112동 건너편,관저예미지명가의풍경아파트 112동 건너편,36.295223,127.335077,관저동 1558-18,0
ST0806,관저중흥S클래스프라디움아파트(선유초 방면),관저중흥S클래스프라디움아파트(선유초 방면),관저중흥S클래스프라디움아파트(선유초 방면),36.294986,127.337750,관저동 1564-5,0
ST0807,선암초교네거리 정류장(느리울13단지 방면),선암초교네거리 정류장(느리울13단지 방면),선암초교네거리 정류장(느리울13단지 방면),36.296109,127.336204,관저동 1549-7,0
ST0808,느리울13단지 정류장(느리울12단지 방면),느리울13단지 정류장(느리울12단지 방면),느리울13단지 정류장(느리울12단지 방면),36.296247,127.339504,관저동 1473,0
ST0809,건양대병원네거리 느리울마을11단지 110동 건너편,건양대병원네거리 느리울마을11단지 110동 건너편,건양대병원네거리 느리울마을11단지 110동 건너편,36.300119,127.340247,관저동 1316,0
ST0810,대전 관저2동우체국,대전 관저2동우체국,대전 관저2동우체국,36.298912,127.328778,관저동 1136,0
ST0811,진잠네거리 구봉마을 7단지 방면,진잠네거리 구봉마을 7단지 방면,진잠네거리 구봉마을 7단지 방면,36.298427,127.324640,관저동 1939,0
ST0812,진잠네거리 관저더샵아파트 방면,진잠네거리 관저더샵아파트 방면,진잠네거리 관저더샵아파트 방면,36.298122,127.324051,관저동 1955,0
ST0813,대정교 정류장(모다아울렛),대정교 정류장(모다아울렛),대정교 정류장(모다아울렛),36.311983,127.318290,대정동 303-3,0
ST0814,진잠향교 입구,진잠향교 입구,진잠향교 입구,36.302868,127.315696,교촌동 634-23,0
ST0815,진잠향교 입구 건너편,진잠향교 입구 건너편,진잠향교 입구 건너편,36.302960,127.316131,원내동 73-5,0
ST0816,원내동 한아름아파트 상가동,원내동 한아름아파트 상가동,원내동 한아름아파트 상가동,36.296059,127.320214,원내동 357,0
ST0817,건양대학교병원(216),건양대학교병원(216),건양대학교병원(216),36.306045,127.340833,관저동 37-4,0
ST0818,원앙네거리 구봉신협 원앙지점,원앙네거리 구봉신협 원앙지점,원앙네거리 구봉신협 원앙지점,36.308082,127.336445,관저동 981,0
ST0819,관저동 원앙4단지아파트 406동,관저동 원앙4단지아파트 406동,관저동 원앙4단지아파트 406동,36.303253,127.340515,관저동 999,0
ST0820,정림동 우성1차아파트 101동,정림동 우성1차아파트 101동,정림동 우성1차아파트 101동,36.305690,127.362715,정림동 584,2
ST0821,정림동 늘푸른아파트 102동,정림동 늘푸른아파트 102동,정림동 늘푸른아파트 102동,36.301889,127.366203,정림동 641-1,1
ST0822,정림동 삼정하이츠아파트 105동,정림동 삼정하이츠아파트 105동,정림동 삼정하이츠아파트 105동,36.297456,127.362231,정림동 290-1,0
ST0823,정림동 무궁화공원,정림동 무궁화공원,정림동 무궁화공원,36.302039,127.363585,정림동 402-2,0
ST0824,정림동 삼성자동차운전전문학원 건너편,정림동 삼성자동차운전전문학원 건너편,정림동 삼성자동차운전전문학원 건너편,36.302313,127.369511,정림동 27-5,0
ST0825,오정농수산물 도매시장(260),오정농수산물 도매시장(260),오정농수산물 도매시장(260),36.357748,127.407751,오정동 44-1,3
ST0826,오정농수산물시장(동대전농협),오정농수산물시장(동대전농협),오정농수산물시장(동대전농협),36.358285,127.409626,오정동 58-5,0
ST0827,오정동 통매바위어린이공원,오정동 통매바위어린이공원,오정동 통매바위어린이공원,36.354092,127.413244,오정동 274-1,1
ST0828,오정동 노촌어린이공원,오정동 노촌어린이공원,오정동 노촌어린이공원,36.352445,127.408543,오정동 311-6,7
ST0829,오정로 호남선(가도교) 아래 ,오정로 호남선(가도교) 아래 ,오정로 호남선(가도교) 아래 ,36.350773,127.412400,오정동 689,2
ST0830,오정로 호남선(가도교) 아래 2,오정로 호남선(가도교) 아래 2,오정로 호남선(가도교) 아래 2,36.351021,127.412741,오정동 400,2
ST0831,한남오거리(대덕구청 방면),한남오거리(대덕구청 방면),한남오거리(대덕구청 방면),36.347933,127.415619,오정동 489-2,3
ST0832,오정우체국 건너편(184),오정우체국 건너편(184),오정우체국 건너편(184),36.352689,127.415540,오정동 432-4,1
ST0833,오정네거리(한남대학교 방면),오정네거리(한남대학교 방면),오정네거리(한남대학교 방면),36.358422,127.415779,오정동 390-1,1
ST0834,오정동 성진주택 ,오정동 성진주택 ,오정동 성진주택 ,36.354754,127.416023,오정동 359,0
ST0835,중리지구대 건너편 정류장,중리지구대 건너편 정류장,중리지구대 건너편 정류장,36.359043,127.420525,중리동 438-8,4
ST0836,중리동 미래어린이공원,중리동 미래어린이공원,중리동 미래어린이공원,36.364024,127.423344,중리동 378-12,0
ST0837,중리동 반도정형외과 중리네거리 방면 정류장,중리동 반도정형외과 중리네거리 방면 정류장,중리동 반도정형외과 중리네거리 방면 정류장,36.362967,127.430925,중리동 151-8,0
ST0838,중리동 장안외과의원,중리동 장안외과의원,중리동 장안외과의원,36.361563,127.431328,중리동 180-3,0
ST0839,중리동 반도정형외과,중리동 반도정형외과,중리동 반도정형외과,36.364109,127.430620,중리동 151-1,0
ST0840,중리중학교 입구 정류장,중리중학교 입구 정류장,중리중학교 입구 정류장,36.366696,127.429898,중리동 132-5,0
ST0841,중리동(하나로병원)(78),중리동(하나로병원)(78),중리동(하나로병원)(78),36.363270,127.431282,중리동 107-4,0
ST0842,계족로(송애당 입구) 방면,계족로(송애당 입구) 방면,계족로(송애당 입구) 방면,36.364568,127.431422,중리동 99-1,0
ST0843,법동 그린타운아파트 112동 건너편,법동 그린타운아파트 112동 건너편,법동 그린타운아파트 112동 건너편,36.365179,127.434744,대전광역시 대덕구 중리동 490-1,1
ST0844,송촌컨벤션센터 건너편,송촌컨벤션센터 건너편,송촌컨벤션센터 건너편,36.365833,127.436920,송촌동 449-6,0
ST0845,법동 한마음아파트 상가동,법동 한마음아파트 상가동,법동 한마음아파트 상가동,36.370752,127.431236,법동 188,0
ST0846,법동 한마음아파트 106동 건너편,법동 한마음아파트 106동 건너편,법동 한마음아파트 106동 건너편,36.370096,127.432297,법동 191-2,0
ST0847,선비마을5단지아파트 502동 정류장,선비마을5단지아파트 502동 정류장,선비마을5단지아파트 502동 정류장,36.365988,127.444771,송촌동 494-1,0
ST0848,송촌동성당 건너편 정류장,송촌동성당 건너편 정류장,송촌동성당 건너편 정류장,36.362001,127.445213,송촌동 503-4,0
ST0849,송촌동 진가쟁이어린이공원,송촌동 진가쟁이어린이공원,송촌동 진가쟁이어린이공원,36.362892,127.445628,송촌동 505-1,0
ST0850,법동 대덕경찰서(72),법동 대덕경찰서(72),법동 대덕경찰서(72),36.369958,127.429496,법동 191-1,1
ST0851,중리동 럭키스포츠프라자,중리동 럭키스포츠프라자,중리동 럭키스포츠프라자,36.366148,127.422940,중리동 362-1,0
ST0852,대전지방국세청 남측(법동네거리 방면),대전지방국세청 남측(법동네거리 방면),대전지방국세청 남측(법동네거리 방면),36.371120,127.428477,법동 282-1,1
ST0856,회덕유래비 건너편 정류장,회덕유래비 건너편 정류장,회덕유래비 건너편 정류장,36.376853,127.420782,읍내동 246-8,0
ST0857,회덕유래비 정류장,회덕유래비 정류장,회덕유래비 정류장,36.376694,127.421145,읍내동 247-3,1
ST0859,회덕농협 건너편(208),회덕농협 건너편(208),회덕농협 건너편(208),36.379001,127.426880,읍내동 573-1,1
ST0860,읍내동 보도육교 아래(법동 방면),읍내동 보도육교 아래(법동 방면),읍내동 보도육교 아래(법동 방면),36.377268,127.426915,읍내동 517-23,0
ST0861,연축주공아파트 104동,연축주공아파트 104동,연축주공아파트 104동,36.396576,127.422896,신대동 491-12,0
ST0862,와동 회덕우체국 입구,와동 회덕우체국 입구,와동 회덕우체국 입구,36.402848,127.422835,와동 361-7,0
ST0863,덕암동행정복지센터,덕암동행정복지센터,덕암동행정복지센터,36.440080,127.427030,덕암동 48-2,0
ST0864,상서동 쌍용자동차 대전서비스센터 정류장,상서동 쌍용자동차 대전서비스센터 정류장,상서동 쌍용자동차 대전서비스센터 정류장,36.427679,127.422701,상서동 298-1,1
ST0865,도마동 효성타운아파트 입구 정류장,도마동 효성타운아파트 입구 정류장,도마동 효성타운아파트 입구 정류장,36.311724,127.382990,도마동 180-9,1
ST0866,비래동 SJ산림조합중앙회 건너편 정류장,비래동 SJ산림조합중앙회 건너편 정류장,비래동 SJ산림조합중앙회 건너편 정류장,36.356406,127.444760,송촌동 564-4,0
ST0867,상서삼거리(와동 방면) 정류장,상서삼거리(와동 방면) 정류장,상서삼거리(와동 방면) 정류장,36.430125,127.421634,상서동 283,0
ST0868,연축동 그린빌라,연축동 그린빌라,연축동 그린빌라,36.396413,127.426375,연축동 169-1,1
ST0869,유천동현대아파트(도마동 방면) 정류장,유천동현대아파트(도마동 방면) 정류장,유천동현대아파트(도마동 방면) 정류장,36.318973,127.398960,유천동 206-8,1
ST0870,가장동 큰손부추해물칼국수,가장동 큰손부추해물칼국수,가장동 큰손부추해물칼국수,36.328047,127.386538,가장동 34-7,0
ST0871,변동 필통수입차부품 정류장,변동 필통수입차부품 정류장,변동 필통수입차부품 정류장,36.327968,127.385542,변동 5-5,0
ST0872,태평동 하나동물병원,태평동 하나동물병원,태평동 하나동물병원,36.326150,127.393077,태평동 409-1,0
ST0873,유천동 태평새마을금고,유천동 태평새마을금고,유천동 태평새마을금고,36.322466,127.397864,유천동 198-5,0
ST0874,유천동 새서울종합시장,유천동 새서울종합시장,유천동 새서울종합시장,36.321899,127.396347,유천2동 196,2
ST0875,태평동 버드내1단지아파트 입구,태평동 버드내1단지아파트 입구,태평동 버드내1단지아파트 입구,36.316311,127.388576,태평동 422-7,1
ST0876,변동 포도힐6차아파트 입구,변동 포도힐6차아파트 입구,변동 포도힐6차아파트 입구,36.323143,127.378065,변동 61-1,0
ST0877,농도원네거리(197),농도원네거리(197),농도원네거리(197),36.320287,127.377601,도마동 65-56,1
ST0878,변동 동일세탁,변동 동일세탁,변동 동일세탁,36.324702,127.381218,변동 47-6,0
ST0879,도마동 기찬가정의학과의원,도마동 기찬가정의학과의원,도마동 기찬가정의학과의원,36.315288,127.379285,도마동 129-33,0
ST0880,도마동 대일의류도매백화점,도마동 대일의류도매백화점,도마동 대일의류도매백화점,36.314305,127.382374,도마1동 141-5,1
ST0881,도마동 오매불떡 정류장,도마동 오매불떡 정류장,도마동 오매불떡 정류장,36.311349,127.376621,도마동 188-10,0
ST0882,도마네거리 리더스내과,도마네거리 리더스내과,도마네거리 리더스내과,36.312797,127.380374,도마동 174-4,1
ST0883,도마동 띠울석갈비 정류장,도마동 띠울석갈비 정류장,도마동 띠울석갈비 정류장,36.310334,127.372706,도마동 312-198,0
ST0884,전민동 한국한의학연구원 건너편,전민동 한국한의학연구원 건너편,전민동 한국한의학연구원 건너편,36.400008,127.394138,대전광역시 유성구 전민동 263-6,0
ST0885,문지동 GS칼텍스 기술연구소,문지동 GS칼텍스 기술연구소,문지동 GS칼텍스 기술연구소,36.389160,127.404796,문지동 104-4,1
ST0886,장대동 드림월드아파트 102동(유성대로 방향),장대동 드림월드아파트 102동(유성대로 방향),장대동 드림월드아파트 102동(유성대로 방향),36.362339,127.336965,장대동 342-4,0
ST0887,장대동 월드컵패밀리타운아파트 106동(유성대로 방향),장대동 월드컵패밀리타운아파트 106동(유성대로 방향),장대동 월드컵패밀리타운아파트 106동(유성대로 방향),36.363941,127.337671,장대동 335-1,1
ST0888,장대동 어울림주간보호센터,장대동 어울림주간보호센터,장대동 어울림주간보호센터,36.361372,127.335949,장대동 331-8,0
ST0889,장대네거리 (죽동네거리 방면) 정류장,장대네거리 (죽동네거리 방면) 정류장,장대네거리 (죽동네거리 방면) 정류장,36.365405,127.335809,장대동 309-1,0
ST0890,죽동 군량들어린이공원 입구,죽동 군량들어린이공원 입구,죽동 군량들어린이공원 입구,36.369687,127.334562,죽동 690,0
ST0891,죽동천년나무아파트 505동,죽동천년나무아파트 505동,죽동천년나무아파트 505동,36.371253,127.335218,죽동 712,3
ST0892,죽동 파스쿠찌,죽동 파스쿠찌,죽동 파스쿠찌,36.368872,127.339351,죽동 709-1,0
ST0893,노은동 열매마을 11단지(1109동),노은동 열매마을 11단지(1109동),노은동 열매마을 11단지(1109동),36.364508,127.313580,노은동 552-3,0
ST0894,노은동 더노은로 캠핑장,노은동 더노은로 캠핑장,노은동 더노은로 캠핑장,36.363440,127.315829,노은동 563-1,0
ST0895,노은 농수산물도매시장 건너편 정류장(노은로 방면),노은 농수산물도매시장 건너편 정류장(노은로 방면),노은 농수산물도매시장 건너편 정류장(노은로 방면),36.364207,127.317543,노은동 561-9,0
ST0896,월드컵경기장역 2번출구,월드컵경기장역 2번출구,월드컵경기장역 2번출구,36.366538,127.317477,노은동 553-8,0
ST0897,노은서로 94 ,노은서로 94 ,노은서로 94 ,36.368520,127.313927,노은동 514-1,0
ST0898,노은카운티스(103동),노은카운티스(103동),노은카운티스(103동),36.370716,127.315502,노은동 495,1
ST0899,노은동 CGV,노은동 CGV,노은동 CGV,36.372423,127.318116,지족동 905-4,2
ST0900,노은동 열매마을 8단지 입구,노은동 열매마을 8단지 입구,노은동 열매마을 8단지 입구,36.372054,127.319636,노은동 520-1,0
ST0901,노은동 열매마을 7단지 입구,노은동 열매마을 7단지 입구,노은동 열매마을 7단지 입구,36.372287,127.321406,지족동 919,0
ST0902,노은동 열매마을 9단지 입구,노은동 열매마을 9단지 입구,노은동 열매마을 9단지 입구,36.372076,127.321571,노은동 521,0
ST0903,노은동 열매마을 9단지(910동),노은동 열매마을 9단지(910동),노은동 열매마을 9단지(910동),36.371180,127.323285,노은동 521,0
ST0904,노은동 열매마을 7단지(708동),노은동 열매마을 7단지(708동),노은동 열매마을 7단지(708동),36.373125,127.322829,지족동 919,1
ST0905,노은동 열매마을 4단지 입구,노은동 열매마을 4단지 입구,노은동 열매마을 4단지 입구,36.376101,127.316167,지족동 858,0
ST0906,지족동 경신빌딩,지족동 경신빌딩,지족동 경신빌딩,36.375826,127.316180,지족동 884-4,0
ST0907,지족동 열매마을 5단지 입구,지족동 열매마을 5단지 입구,지족동 열매마을 5단지 입구,36.376106,127.318892,지족동 877-1,0
ST0908,지족동 열매마을 6단지 입구,지족동 열매마을 6단지 입구,지족동 열매마을 6단지 입구,36.376108,127.321417,지족동 880,0
ST0909,지족동 열매마을 2단지(202동),지족동 열매마을 2단지(202동),지족동 열매마을 2단지(202동),36.379980,127.318261,지족동 873,0
ST0910,지족동 열매마을 2단지(201동),지족동 열매마을 2단지(201동),지족동 열매마을 2단지(201동),36.380472,127.319311,지족동 873,1
ST0911,유성경찰서 민원실앞,유성경찰서,유성경찰서,36.378570,127.325800,대전광역시 유성구 죽동 629,0
ST0912,송강청솔아파트 상가,송강청솔아파트 상가,송강청솔아파트 상가,36.436395,127.383657,송강동 8-2,0
ST0913,신일동 한솔제지 입구,신일동 한솔제지 입구,신일동 한솔제지 입구,36.431715,127.407364,신일동 1235-2,1
ST0914,신일동 트루윈 입구,신일동 트루윈 입구,신일동 트루윈 입구,36.436712,127.405937,신일동 1680,0
ST0916,대덕구청,대덕구청,대덕구청,36.346339,127.416340,오정동 759,5
ST0918,삼성동 민정빌라,삼성동 민정빌라,삼성동 민정빌라,36.344473,127.416876,삼성동 458,0
ST0920,도룡동 LG화학 사원아파트,도룡동 LG화학 사원아파트,도룡동 LG화학 사원아파트,36.386808,127.377847,도룡동 386-4,0
ST0922,산성동 주원교회 건너편,산성동 주원교회 건너편,산성동 주원교회 건너편,36.295903,127.386592,사정동 517,0
ST0923,목동 목양마을 버스정류장(117동),목동 목양마을 버스정류장(117동),목동 목양마을 버스정류장(117동),36.335659,127.403532,목동 68-2,2
ST0925,대전테크노파크용산동 에스피에스(257),대전테크노파크용산동 에스피에스(257),대전테크노파크용산동 에스피에스(257),36.420966,127.405413,용산동 602,9
ST0926,충남대학교 산학협력지원센터(용산동),충남대학교 산학협력지원센터(용산동),충남대학교 산학협력지원센터(용산동),36.425773,127.401715,용산동 560,3
ST0927,한밭대학교 대덕산학융합캠퍼스(관평동),한밭대학교 대덕산학융합캠퍼스(관평동),한밭대학교 대덕산학융합캠퍼스(관평동),36.428228,127.395161,관평동 1287,0
ST0928,용산동 경남아너스빌 1단지(101동),용산동 경남아너스빌 1단지(101동),용산동 경남아너스빌 1단지(101동),36.420748,127.398614,용산동 716,0
ST0929,테크노밸리푸르지오 1단지(101동),테크노밸리푸르지오 1단지(101동),테크노밸리푸르지오 1단지(101동),36.418407,127.396803,대전광역시 유성구 용산동 722,0
ST0930,용산동 경남아너스빌 1단지(209동),용산동 경남아너스빌 1단지(209동),용산동 경남아너스빌 1단지(209동),36.418290,127.397962,용산동 719,0
ST0931,테크노밸리 12단지(1209동),테크노밸리 12단지(1209동),테크노밸리 12단지(1209동),36.417587,127.395132,용산동 664,0
ST0933,남대전 이편한세상 입구 정류장,남대전 이편한세상 입구 정류장,남대전 이편한세상 입구 정류장,36.280439,127.468131,낭월동 199,1
ST0934,이스트시티(102동),이스트시티(102동),이스트시티(102동),36.327454,127.440227,대전광역시 동구 대동 541,0
ST0935,낭월동 우체국,낭월동 우체국,낭월동 우체국,36.281293,127.467431,낭월동 459,0
ST0936,낭월동 오투그란데(107동),낭월동 오투그란데(107동),낭월동 오투그란데(107동),36.285641,127.465161,낭월동 673,1
ST0937,송강동 한마을아파트(107동),송강동 한마을아파트(107동),송강동 한마을아파트(107동),36.430575,127.383440,송강동 200-4,0
ST0938,송강동 그린아파트(318동),송강동 그린아파트(318동),송강동 그린아파트(318동),36.430354,127.383071,송강동 199,0
ST0939,송강동 한마을아파트(114동),송강동 한마을아파트(114동),송강동 한마을아파트(114동),36.429031,127.384643,송강동 200-4,0
ST0940,송강동 계룡한솔아파트(201동),송강동 계룡한솔아파트(201동),송강동 계룡한솔아파트(201동),36.432319,127.386334,송강동 200-1,0
ST0941,송강초등학교(163),송강초등학교(163),송강초등학교(163),36.433056,127.384058,송강동 556,0
ST0942,봉산동 휴먼시아(102동),봉산동 휴먼시아(102동),봉산동 휴먼시아(102동),36.438063,127.383602,봉산동 295,0
ST0943,봉산동 휴먼시아 상가 정류장,봉산동 휴먼시아 상가 정류장,봉산동 휴먼시아 상가 정류장,36.438033,127.384814,봉산동 305-10,0
ST0944,구즉동 행정복지센터,구즉동 행정복지센터,구즉동 행정복지센터,36.440271,127.383817,봉산동 294,0
ST0945,구즉동 행정복지센터 입구 정류장,구즉동 행정복지센터 입구 정류장,구즉동 행정복지센터 입구 정류장,36.441154,127.385611,봉산동 305-1,0
ST0946,송강마을 2단지 상가,송강마을 2단지 상가,송강마을 2단지 상가,36.437116,127.386015,송강동 10-3,0
ST0947,한국장애인고용공단 대전직업능력개발원,한국장애인고용공단 대전직업능력개발원,한국장애인고용공단 대전직업능력개발원,36.439435,127.410536,신일동 1687-1,0
ST0948,문평동 롯데칠성음료 대전공장,문평동 롯데칠성음료 대전공장,문평동 롯데칠성음료 대전공장,36.445467,127.395833,문평동 86,1
ST0949,문평동 옥봉 신탄진물류센터,문평동 옥봉 신탄진물류센터,문평동 옥봉 신탄진물류센터,36.448073,127.400600,문평동 93,1
